xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:field=prcp, cpt:T=2002-12-12, cpt:nrow=12, cpt:ncol=21, cpt:row=Y, cpt:col=X, cpt:units=mm/hr, cf:standard_name=precipitation_amount, cpt:missing=-9999.
	      142.625	      142.875	      143.125	      143.375	      143.625	      143.875	      144.125	      144.375	      144.625	      144.875	      145.125	      145.375	      145.625	      145.875	      146.125	      146.375	      146.625	      146.875	      147.125	      147.375	      147.625
        9.625	 5.462963E-02	 6.527777E-02	 6.006945E-02	 6.296296E-02	 7.465278E-02	 3.472223E-02	 4.861111E-03	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 4.629630E-04	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00
        9.375	 8.703704E-02	 6.990741E-02	 2.291666E-02	 9.259259E-04	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.472222E-04	 2.314815E-03	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.472222E-04
        9.125	 4.652778E-02	 3.437499E-02	 1.250000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 2.604167E-03	 1.805555E-02	 3.715278E-02	 2.578126E-02	 4.166667E-03	 6.510417E-03
cpt:field=prcp, cpt:T=2004-12-12, cpt:nrow=12, cpt:ncol=21, cpt:row=Y, cpt:col=X, cpt:units=mm/hr, cf:standard_name=precipitation_amount, cpt:missing=-9999.
	      142.625	      142.875	      143.125	      143.375	      143.625	      143.875	      144.125	      144.375	      144.625	      144.875	      145.125	      145.375	      145.625	      145.875	      146.125	      146.375	      146.625	      146.875	      147.125	      147.375	      147.625
       11.875	 3.472222E-02	 3.009259E-02	 2.569444E-02	 3.703704E-02	 3.194446E-02	 5.462964E-02	 7.951388E-02	 0.108796    	 0.173958    	 0.261574    	 0.363426    	 0.393750    	 0.436111    	 0.461806    	 0.548611    	 0.597917    	 0.649537    	 0.664815    	 0.717708    	 0.637037    	 0.544445    
       11.625	 3.101852E-02	 3.148148E-02	 2.256945E-02	 4.629631E-02	 6.180557E-02	 0.112963    	 0.178472    	 0.267593    	 0.361111    	 0.556944    	 0.576389    	 0.603125    	 0.633333    	 0.546528    	 0.588889    	 0.622917    	 0.689352    	 0.612037    	 0.606945    	 0.638426    	 0.503125    
       11.375	 4.444445E-02	 9.131944E-02	 8.333334E-02	 0.117014    	 0.195833    	 0.270833    	 0.474479    	 0.625694    	 0.876563    	  1.20799    	  1.29097    	  1.32422    	  1.38021    	  1.31719    	  1.40000    	  1.45469    	  1.44826    	  1.37674    	  1.55625    	  1.64965    	  1.26589    
       11.125	 8.611111E-02	 9.629630E-02	 0.132986    	 0.140278    	 0.308333    	 0.382870    	 0.664583    	 0.844907    	  1.18889    	  1.48287    	  1.73009    	  1.85868    	  1.84861    	  1.84479    	  2.04583    	  2.00868    	  1.88102    	  1.78657    	  1.76319    	  1.82778    	  1.88681    
       10.875	 0.130903    	 0.129514    	 0.219531    	 0.210417    	 0.446094    	 0.531945    	 0.820312    	  1.05799    	  1.34609    	  1.70660    	  2.03194    	  2.15521    	  2.23715    	  2.29245    	  2.43056    	  2.45260    	  2.28264    	  2.06042    	  1.92214    	  1.88542    	  1.89427    
